State,District,Season,Climate_Zone,Avg_Temperature_C,Avg_Rainfall_mm,Avg_Humidity_%,Soil_Type,Soil_pH
Tamil Nadu,Vellore,Kharif,Semi-arid,26.0,1831,80,Red Sandy,5.9
Tamil Nadu,Vellore,Rabi,Semi-arid,23.0,457,65,Red Sandy,5.9
Tamil Nadu,Vellore,Zaid,Semi-arid,33.0,305,60,Red Sandy,5.9
Tamil Nadu,Viluppuram,Kharif,Semi-arid,26.0,1831,80,Red Sandy,6.0
Tamil Nadu,Viluppuram,Rabi,Semi-arid,23.0,457,65,Red Sandy,6.0
Tamil Nadu,Viluppuram,Zaid,Semi-arid,33.0,305,60,Red Sandy,6.0
Tamil Nadu,Virudhunagar,Kharif,Semi-arid,26.0,1831,80,Red Sandy,5.9
Tamil Nadu,Virudhunagar,Rabi,Semi-arid,23.0,457,65,Red Sandy,5.9
Tamil Nadu,Virudhunagar,Zaid,Semi-arid,33.0,305,60,Red Sandy,5.9
Telangana,Adilabad,Kharif,Semi-arid,24.6,1484,65,Red Sandy,5.8
Telangana,Adilabad,Rabi,Semi-arid,21.6,371,50,Red Sandy,5.8
Telangana,Adilabad,Zaid,Semi-arid,31.6,247,45,Red Sandy,5.8
Telangana,Bhadradri Kothagudem,Kharif,Semi-arid,24.6,1484,65,Red Sandy,5.7
Telangana,Bhadradri Kothagudem,Rabi,Semi-arid,21.6,371,50,Red Sandy,5.7
Telangana,Bhadradri Kothagudem,Zaid,Semi-arid,31.6,247,45,Red Sandy,5.7
Telangana,Hyderabad,Kharif,Semi-arid,24.6,1484,65,Red Sandy,6.2
Telangana,Hyderabad,Rabi,Semi-arid,21.6,371,50,Red Sandy,6.2
Telangana,Hyderabad,Zaid,Semi-arid,31.6,247,45,Red Sandy,6.2
Telangana,Jagtial,Kharif,Semi-arid,24.6,1484,65,Red Sandy,6.0
Telangana,Jagtial,Rabi,Semi-arid,21.6,371,50,Red Sandy,6.0
Telangana,Jagtial,Zaid,Semi-arid,31.6,247,45,Red Sandy,6.0
Telangana,Jangaon,Kharif,Semi-arid,24.6,1484,65,Red Sandy,5.5
Telangana,Jangaon,Rabi,Semi-arid,21.6,371,50,Red Sandy,5.5
Telangana,Jangaon,Zaid,Semi-arid,31.6,247,45,Red Sandy,5.5
Telangana,Jayashankar,Kharif,Semi-arid,24.6,1484,65,Red Sandy,5.8
Telangana,Jayashankar,Rabi,Semi-arid,21.6,371,50,Red Sandy,5.8
Telangana,Jayashankar,Zaid,Semi-arid,31.6,247,45,Red Sandy,5.8
Telangana,Jogulamba,Kharif,Semi-arid,24.6,1484,65,Red Sandy,6.6
Telangana,Jogulamba,Rabi,Semi-arid,21.6,371,50,Red Sandy,6.6
Telangana,Jogulamba,Zaid,Semi-arid,31.6,247,45,Red Sandy,6.6
Telangana,Kamareddy,Kharif,Semi-arid,24.6,1484,65,Red Sandy,6.1
Telangana,Kamareddy,Rabi,Semi-arid,21.6,371,50,Red Sandy,6.1
Telangana,Kamareddy,Zaid,Semi-arid,31.6,247,45,Red Sandy,6.1
Telangana,Karimnagar,Kharif,Semi-arid,24.6,1484,65,Red Sandy,6.8
Telangana,Karimnagar,Rabi,Semi-arid,21.6,371,50,Red Sandy,6.8
Telangana,Karimnagar,Zaid,Semi-arid,31.6,247,45,Red Sandy,6.8
Telangana,Khammam,Kharif,Semi-arid,24.6,1484,65,Red Sandy,6.4
Telangana,Khammam,Rabi,Semi-arid,21.6,371,50,Red Sandy,6.4
Telangana,Khammam,Zaid,Semi-arid,31.6,247,45,Red Sandy,6.4
Telangana,Komaram Bheem,Kharif,Semi-arid,24.6,1484,65,Red Sandy,6.6
Telangana,Komaram Bheem,Rabi,Semi-arid,21.6,371,50,Red Sandy,6.6
Telangana,Komaram Bheem,Zaid,Semi-arid,31.6,247,45,Red Sandy,6.6
Telangana,Mahabubabad,Kharif,Semi-arid,24.6,1484,65,Red Sandy,6.5
Telangana,Mahabubabad,Rabi,Semi-arid,21.6,371,50,Red Sandy,6.5
Telangana,Mahabubabad,Zaid,Semi-arid,31.6,247,45,Red Sandy,6.5
Telangana,Mahbubnagar,Kharif,Semi-arid,24.6,1484,65,Red Sandy,6.0
Telangana,Mahbubnagar,Rabi,Semi-arid,21.6,371,50,Red Sandy,6.0
Telangana,Mahbubnagar,Zaid,Semi-arid,31.6,247,45,Red Sandy,6.0
Telangana,Mancherial,Kharif,Semi-arid,24.6,1484,65,Red Sandy,5.8
Telangana,Mancherial,Rabi,Semi-arid,21.6,371,50,Red Sandy,5.8
Telangana,Mancherial,Zaid,Semi-arid,31.6,247,45,Red Sandy,5.8
Telangana,Medak,Kharif,Semi-arid,24.6,1484,65,Red Sandy,6.2
Telangana,Medak,Rabi,Semi-arid,21.6,371,50,Red Sandy,6.2
Telangana,Medak,Zaid,Semi-arid,31.6,247,45,Red Sandy,6.2
Telangana,Medchal,Kharif,Semi-arid,24.6,1484,65,Red Sandy,6.2
Telangana,Medchal,Rabi,Semi-arid,21.6,371,50,Red Sandy,6.2
Telangana,Medchal,Zaid,Semi-arid,31.6,247,45,Red Sandy,6.2
Telangana,Mulugu,Kharif,Semi-arid,24.6,1484,65,Red Sandy,5.6
Telangana,Mulugu,Rabi,Semi-arid,21.6,371,50,Red Sandy,5.6
Telangana,Mulugu,Zaid,Semi-arid,31.6,247,45,Red Sandy,5.6
Telangana,Nagarkurnool,Kharif,Semi-arid,24.6,1484,65,Red Sandy,6.5
Telangana,Nagarkurnool,Rabi,Semi-arid,21.6,371,50,Red Sandy,6.5
Telangana,Nagarkurnool,Zaid,Semi-arid,31.6,247,45,Red Sandy,6.5
Telangana,Nalgonda,Kharif,Semi-arid,24.6,1484,65,Red Sandy,5.7
Telangana,Nalgonda,Rabi,Semi-arid,21.6,371,50,Red Sandy,5.7
Telangana,Nalgonda,Zaid,Semi-arid,31.6,247,45,Red Sandy,5.7
Telangana,Narayanpet,Kharif,Semi-arid,24.6,1484,65,Red Sandy,5.6
Telangana,Narayanpet,Rabi,Semi-arid,21.6,371,50,Red Sandy,5.6
Telangana,Narayanpet,Zaid,Semi-arid,31.6,247,45,Red Sandy,5.6
Telangana,Nirmal,Kharif,Semi-arid,24.6,1484,65,Red Sandy,5.5
Telangana,Nirmal,Rabi,Semi-arid,21.6,371,50,Red Sandy,5.5
Telangana,Nirmal,Zaid,Semi-arid,31.6,247,45,Red Sandy,5.5
Telangana,Nizamabad,Kharif,Semi-arid,24.6,1484,65,Red Sandy,6.5
Telangana,Nizamabad,Rabi,Semi-arid,21.6,371,50,Red Sandy,6.5
Telangana,Nizamabad,Zaid,Semi-arid,31.6,247,45,Red Sandy,6.5
Telangana,Peddapalli,Kharif,Semi-arid,24.6,1484,65,Red Sandy,5.8
Telangana,Peddapalli,Rabi,Semi-arid,21.6,371,50,Red Sandy,5.8
Telangana,Peddapalli,Zaid,Semi-arid,31.6,247,45,Red Sandy,5.8
Telangana,Rajanna Sircilla,Kharif,Semi-arid,24.6,1484,65,Red Sandy,6.3
Telangana,Rajanna Sircilla,Rabi,Semi-arid,21.6,371,50,Red Sandy,6.3
Telangana,Rajanna Sircilla,Zaid,Semi-arid,31.6,247,45,Red Sandy,6.3
Telangana,Rangareddy,Kharif,Semi-arid,24.6,1484,65,Red Sandy,6.3
Telangana,Rangareddy,Rabi,Semi-arid,21.6,371,50,Red Sandy,6.3
Telangana,Rangareddy,Zaid,Semi-arid,31.6,247,45,Red Sandy,6.3
Telangana,Sangareddy,Kharif,Semi-arid,24.6,1484,65,Red Sandy,6.8
Telangana,Sangareddy,Rabi,Semi-arid,21.6,371,50,Red Sandy,6.8
Telangana,Sangareddy,Zaid,Semi-arid,31.6,247,45,Red Sandy,6.8
Telangana,Siddipet,Kharif,Semi-arid,24.6,1484,65,Red Sandy,6.3
Telangana,Siddipet,Rabi,Semi-arid,21.6,371,50,Red Sandy,6.3
Telangana,Siddipet,Zaid,Semi-arid,31.6,247,45,Red Sandy,6.3
Telangana,Suryapet,Kharif,Semi-arid,24.6,1484,65,Red Sandy,6.3
Telangana,Suryapet,Rabi,Semi-arid,21.6,371,50,Red Sandy,6.3
Telangana,Suryapet,Zaid,Semi-arid,31.6,247,45,Red Sandy,6.3
Telangana,Vikarabad,Kharif,Semi-arid,24.6,1484,65,Red Sandy,6.3
Telangana,Vikarabad,Rabi,Semi-arid,21.6,371,50,Red Sandy,6.3
Telangana,Vikarabad,Zaid,Semi-arid,31.6,247,45,Red Sandy,6.3
Telangana,Wanaparthy,Kharif,Semi-arid,24.6,1484,65,Red Sandy,5.5
Telangana,Wanaparthy,Rabi,Semi-arid,21.6,371,50,Red Sandy,5.5
Telangana,Wanaparthy,Zaid,Semi-arid,31.6,247,45,Red Sandy,5.5
Telangana,Warangal Rural,Kharif,Semi-arid,24.6,1484,65,Red Sandy,6.2
Telangana,Warangal Rural,Rabi,Semi-arid,21.6,371,50,Red Sandy,6.2
Telangana,Warangal Rural,Zaid,Semi-arid,31.6,247,45,Red Sandy,6.2
Telangana,Warangal Urban,Kharif,Semi-arid,24.6,1484,65,Red Sandy,6.3
Telangana,Warangal Urban,Rabi,Semi-arid,21.6,371,50,Red Sandy,6.3
Telangana,Warangal Urban,Zaid,Semi-arid,31.6,247,45,Red Sandy,6.3
Telangana,Yadadri Bhuvanagiri,Kharif,Semi-arid,24.6,1484,65,Red Sandy,5.6
Telangana,Yadadri Bhuvanagiri,Rabi,Semi-arid,21.6,371,50,Red Sandy,5.6
Telangana,Yadadri Bhuvanagiri,Zaid,Semi-arid,31.6,247,45,Red Sandy,5.6
Tripura,Dhalai,Kharif,Tropical,24.6,1855,65,Red Laterite,5.8
Tripura,Dhalai,Rabi,Tropical,21.6,371,50,Red Laterite,5.8
Tripura,Dhalai,Zaid,Tropical,31.6,247,45,Red Laterite,5.8
Tripura,Gomati,Kharif,Tropical,24.6,1855,65,Red Laterite,5.0
Tripura,Gomati,Rabi,Tropical,21.6,371,50,Red Laterite,5.0
Tripura,Gomati,Zaid,Tropical,31.6,247,45,Red Laterite,5.0
Tripura,Khowai,Kharif,Tropical,24.6,1855,65,Red Laterite,5.6
Tripura,Khowai,Rabi,Tropical,21.6,371,50,Red Laterite,5.6
Tripura,Khowai,Zaid,Tropical,31.6,247,45,Red Laterite,5.6
Tripura,North Tripura,Kharif,Tropical,24.6,1855,65,Red Laterite,5.3
Tripura,North Tripura,Rabi,Tropical,21.6,371,50,Red Laterite,5.3
Tripura,North Tripura,Zaid,Tropical,31.6,247,45,Red Laterite,5.3
Tripura,Sepahijala,Kharif,Tropical,24.6,1855,65,Red Laterite,5.7
Tripura,Sepahijala,Rabi,Tropical,21.6,371,50,Red Laterite,5.7
Tripura,Sepahijala,Zaid,Tropical,31.6,247,45,Red Laterite,5.7
Tripura,South Tripura,Kharif,Tropical,24.6,1855,65,Red Laterite,5.2
Tripura,South Tripura,Rabi,Tropical,21.6,371,50,Red Laterite,5.2
Tripura,South Tripura,Zaid,Tropical,31.6,247,45,Red Laterite,5.2
Tripura,Unakoti,Kharif,Tropical,24.6,1855,65,Red Laterite,6.3
Tripura,Unakoti,Rabi,Tropical,21.6,371,50,Red Laterite,6.3
Tripura,Unakoti,Zaid,Tropical,31.6,247,45,Red Laterite,6.3
Tripura,West Tripura,Kharif,Tropical,24.6,1855,65,Red Laterite,5.5
Tripura,West Tripura,Rabi,Tropical,21.6,371,50,Red Laterite,5.5
Tripura,West Tripura,Zaid,Tropical,31.6,247,45,Red Laterite,5.5
Uttar Pradesh,Agra,Kharif,Semi-arid,23.9,825,56,Red Sandy,6.3
Uttar Pradesh,Agra,Rabi,Semi-arid,20.9,206,41,Red Sandy,6.3
Uttar Pradesh,Agra,Zaid,Semi-arid,30.9,137,36,Red Sandy,6.3
Uttar Pradesh,Aligarh,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.6
Uttar Pradesh,Aligarh,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.6
Uttar Pradesh,Aligarh,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.6
Uttar Pradesh,Ambedkar Nagar,Kharif,Semi-arid,23.5,1143,62,Red Sandy,5.9
Uttar Pradesh,Ambedkar Nagar,Rabi,Semi-arid,20.5,285,47,Red Sandy,5.9
Uttar Pradesh,Ambedkar Nagar,Zaid,Semi-arid,30.5,190,42,Red Sandy,5.9
Uttar Pradesh,Amethi,Kharif,Semi-arid,23.5,1143,62,Red Sandy,5.9
Uttar Pradesh,Amethi,Rabi,Semi-arid,20.5,285,47,Red Sandy,5.9
Uttar Pradesh,Amethi,Zaid,Semi-arid,30.5,190,42,Red Sandy,5.9
Uttar Pradesh,Amroha,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.3
Uttar Pradesh,Amroha,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.3
Uttar Pradesh,Amroha,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.3
Uttar Pradesh,Auraiya,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.3
Uttar Pradesh,Auraiya,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.3
Uttar Pradesh,Auraiya,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.3
Uttar Pradesh,Ayodhya,Kharif,Semi-arid,23.5,1143,62,Red Sandy,5.9
Uttar Pradesh,Ayodhya,Rabi,Semi-arid,20.5,285,47,Red Sandy,5.9
Uttar Pradesh,Ayodhya,Zaid,Semi-arid,30.5,190,42,Red Sandy,5.9
Uttar Pradesh,Azamgarh,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.1
Uttar Pradesh,Azamgarh,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.1
Uttar Pradesh,Azamgarh,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.1
Uttar Pradesh,Baghpat,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.0
Uttar Pradesh,Baghpat,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.0
Uttar Pradesh,Baghpat,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.0
Uttar Pradesh,Bahraich,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.6
Uttar Pradesh,Bahraich,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.6
Uttar Pradesh,Bahraich,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.6
Uttar Pradesh,Ballia,Kharif,Semi-arid,23.5,1143,62,Red Sandy,5.9
Uttar Pradesh,Ballia,Rabi,Semi-arid,20.5,285,47,Red Sandy,5.9
Uttar Pradesh,Ballia,Zaid,Semi-arid,30.5,190,42,Red Sandy,5.9
Uttar Pradesh,Balrampur,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.0
Uttar Pradesh,Balrampur,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.0
Uttar Pradesh,Balrampur,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.0
Uttar Pradesh,Banda,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.0
Uttar Pradesh,Banda,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.0
Uttar Pradesh,Banda,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.0
Uttar Pradesh,Barabanki,Kharif,Semi-arid,23.5,1143,62,Red Sandy,5.6
Uttar Pradesh,Barabanki,Rabi,Semi-arid,20.5,285,47,Red Sandy,5.6
Uttar Pradesh,Barabanki,Zaid,Semi-arid,30.5,190,42,Red Sandy,5.6
Uttar Pradesh,Bareilly,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.1
Uttar Pradesh,Bareilly,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.1
Uttar Pradesh,Bareilly,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.1
Uttar Pradesh,Basti,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.5
Uttar Pradesh,Basti,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.5
Uttar Pradesh,Basti,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.5
Uttar Pradesh,Bhadohi,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.7
Uttar Pradesh,Bhadohi,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.7
Uttar Pradesh,Bhadohi,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.7
Uttar Pradesh,Bijnor,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.3
Uttar Pradesh,Bijnor,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.3
Uttar Pradesh,Bijnor,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.3
Uttar Pradesh,Budaun,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.7
Uttar Pradesh,Budaun,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.7
Uttar Pradesh,Budaun,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.7
Uttar Pradesh,Bulandshahr,Kharif,Semi-arid,23.5,1143,62,Red Sandy,5.6
Uttar Pradesh,Bulandshahr,Rabi,Semi-arid,20.5,285,47,Red Sandy,5.6
Uttar Pradesh,Bulandshahr,Zaid,Semi-arid,30.5,190,42,Red Sandy,5.6
Uttar Pradesh,Chandauli,Kharif,Semi-arid,23.5,1143,62,Red Sandy,5.9
Uttar Pradesh,Chandauli,Rabi,Semi-arid,20.5,285,47,Red Sandy,5.9
Uttar Pradesh,Chandauli,Zaid,Semi-arid,30.5,190,42,Red Sandy,5.9
Uttar Pradesh,Chitrakoot,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.3
Uttar Pradesh,Chitrakoot,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.3
Uttar Pradesh,Chitrakoot,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.3
Uttar Pradesh,Deoria,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.7
Uttar Pradesh,Deoria,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.7
Uttar Pradesh,Deoria,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.7
Uttar Pradesh,Etah,Kharif,Semi-arid,23.5,1143,62,Red Sandy,5.7
Uttar Pradesh,Etah,Rabi,Semi-arid,20.5,285,47,Red Sandy,5.7
Uttar Pradesh,Etah,Zaid,Semi-arid,30.5,190,42,Red Sandy,5.7
Uttar Pradesh,Etawah,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.7
Uttar Pradesh,Etawah,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.7
Uttar Pradesh,Etawah,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.7
Uttar Pradesh,Farrukhabad,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.6
Uttar Pradesh,Farrukhabad,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.6
Uttar Pradesh,Farrukhabad,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.6
Uttar Pradesh,Fatehpur,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.1
Uttar Pradesh,Fatehpur,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.1
Uttar Pradesh,Fatehpur,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.1
Uttar Pradesh,Firozabad,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.5
Uttar Pradesh,Firozabad,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.5
Uttar Pradesh,Firozabad,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.5
Uttar Pradesh,Gautam Buddha Nagar,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.4
Uttar Pradesh,Gautam Buddha Nagar,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.4
Uttar Pradesh,Gautam Buddha Nagar,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.4
Uttar Pradesh,Ghaziabad,Kharif,Semi-arid,23.5,1143,62,Red Sandy,5.7
Uttar Pradesh,Ghaziabad,Rabi,Semi-arid,20.5,285,47,Red Sandy,5.7
Uttar Pradesh,Ghaziabad,Zaid,Semi-arid,30.5,190,42,Red Sandy,5.7
Uttar Pradesh,Ghazipur,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.3
Uttar Pradesh,Ghazipur,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.3
Uttar Pradesh,Ghazipur,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.3
Uttar Pradesh,Gonda,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.0
Uttar Pradesh,Gonda,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.0
Uttar Pradesh,Gonda,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.0
Uttar Pradesh,Gorakhpur,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.7
Uttar Pradesh,Gorakhpur,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.7
Uttar Pradesh,Gorakhpur,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.7
Uttar Pradesh,Hamirpur,Kharif,Semi-arid,23.5,1143,62,Red Sandy,5.7
Uttar Pradesh,Hamirpur,Rabi,Semi-arid,20.5,285,47,Red Sandy,5.7
Uttar Pradesh,Hamirpur,Zaid,Semi-arid,30.5,190,42,Red Sandy,5.7
Uttar Pradesh,Hapur,Kharif,Semi-arid,23.5,1143,62,Red Sandy,5.8
Uttar Pradesh,Hapur,Rabi,Semi-arid,20.5,285,47,Red Sandy,5.8
Uttar Pradesh,Hapur,Zaid,Semi-arid,30.5,190,42,Red Sandy,5.8
Uttar Pradesh,Hardoi,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.5
Uttar Pradesh,Hardoi,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.5
Uttar Pradesh,Hardoi,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.5
Uttar Pradesh,Hathras,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.4
Uttar Pradesh,Hathras,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.4
Uttar Pradesh,Hathras,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.4
Uttar Pradesh,Jalaun,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.5
Uttar Pradesh,Jalaun,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.5
Uttar Pradesh,Jalaun,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.5
Uttar Pradesh,Jaunpur,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.4
Uttar Pradesh,Jaunpur,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.4
Uttar Pradesh,Jaunpur,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.4
Uttar Pradesh,Jhansi,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.6
Uttar Pradesh,Jhansi,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.6
Uttar Pradesh,Jhansi,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.6
Uttar Pradesh,Kannauj,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.8
Uttar Pradesh,Kannauj,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.8
Uttar Pradesh,Kannauj,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.8
Uttar Pradesh,Kanpur Dehat,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.3
Uttar Pradesh,Kanpur Dehat,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.3
Uttar Pradesh,Kanpur Dehat,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.3
Uttar Pradesh,Kanpur Nagar,Kharif,Semi-arid,23.5,1143,62,Red Sandy,5.6
Uttar Pradesh,Kanpur Nagar,Rabi,Semi-arid,20.5,285,47,Red Sandy,5.6
Uttar Pradesh,Kanpur Nagar,Zaid,Semi-arid,30.5,190,42,Red Sandy,5.6
Uttar Pradesh,Kasganj,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.0
Uttar Pradesh,Kasganj,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.0
Uttar Pradesh,Kasganj,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.0
Uttar Pradesh,Kaushambi,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.1
Uttar Pradesh,Kaushambi,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.1
Uttar Pradesh,Kaushambi,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.1
Uttar Pradesh,Kheri,Kharif,Semi-arid,23.5,1143,62,Red Sandy,5.8
Uttar Pradesh,Kheri,Rabi,Semi-arid,20.5,285,47,Red Sandy,5.8
Uttar Pradesh,Kheri,Zaid,Semi-arid,30.5,190,42,Red Sandy,5.8
Uttar Pradesh,Kushinagar,Kharif,Semi-arid,23.5,1143,62,Red Sandy,5.5
Uttar Pradesh,Kushinagar,Rabi,Semi-arid,20.5,285,47,Red Sandy,5.5
Uttar Pradesh,Kushinagar,Zaid,Semi-arid,30.5,190,42,Red Sandy,5.5
Uttar Pradesh,Lalitpur,Kharif,Semi-arid,23.5,1143,62,Red Sandy,5.5
Uttar Pradesh,Lalitpur,Rabi,Semi-arid,20.5,285,47,Red Sandy,5.5
Uttar Pradesh,Lalitpur,Zaid,Semi-arid,30.5,190,42,Red Sandy,5.5
Uttar Pradesh,Lucknow,Kharif,Semi-arid,23.5,1143,62,Red Sandy,5.8
Uttar Pradesh,Lucknow,Rabi,Semi-arid,20.5,285,47,Red Sandy,5.8
Uttar Pradesh,Lucknow,Zaid,Semi-arid,30.5,190,42,Red Sandy,5.8
Uttar Pradesh,Maharajganj,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.7
Uttar Pradesh,Maharajganj,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.7
Uttar Pradesh,Maharajganj,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.7
Uttar Pradesh,Mahoba,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.1
Uttar Pradesh,Mahoba,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.1
Uttar Pradesh,Mahoba,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.1
Uttar Pradesh,Mainpuri,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.4
Uttar Pradesh,Mainpuri,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.4
Uttar Pradesh,Mainpuri,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.4
Uttar Pradesh,Mathura,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.0
Uttar Pradesh,Mathura,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.0
Uttar Pradesh,Mathura,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.0
Uttar Pradesh,Mau,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.6
Uttar Pradesh,Mau,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.6
Uttar Pradesh,Mau,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.6
Uttar Pradesh,Meerut,Kharif,Mountain,22.3,1208,62,Mountain Soil,7.0
Uttar Pradesh,Meerut,Rabi,Mountain,19.3,302,47,Mountain Soil,7.0
Uttar Pradesh,Meerut,Zaid,Mountain,29.3,201,42,Mountain Soil,7.0
Uttar Pradesh,Mirzapur,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.2
Uttar Pradesh,Mirzapur,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.2
Uttar Pradesh,Mirzapur,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.2
Uttar Pradesh,Moradabad,Kharif,Semi-arid,23.5,1143,62,Red Sandy,5.6
Uttar Pradesh,Moradabad,Rabi,Semi-arid,20.5,285,47,Red Sandy,5.6
Uttar Pradesh,Moradabad,Zaid,Semi-arid,30.5,190,42,Red Sandy,5.6
Uttar Pradesh,Muzaffarnagar,Kharif,Semi-arid,23.5,1143,62,Red Sandy,5.7
